lambda	Flux	e_Flux
7922.1500	1.4966e-10	2.5385e-12
7923.4000	1.4861e-10	2.5707e-12
7924.6500	1.4781e-10	2.6313e-12
7925.9000	1.4870e-10	2.5564e-12
7927.1500	1.4810e-10	2.6125e-12
7928.4000	1.4782e-10	2.6285e-12
7929.6500	1.4946e-10	2.5652e-12
7930.9000	1.4973e-10	2.6025e-12
7932.1500	1.4846e-10	2.6250e-12
7933.4000	1.4665e-10	2.5811e-12
7934.6500	1.4649e-10	2.6257e-12
7935.9000	1.5025e-10	2.5987e-12
7937.1500	1.4928e-10	2.6781e-12
7938.4000	1.4299e-10	2.5517e-12
7939.6500	1.4237e-10	2.4190e-12
7940.9000	1.4576e-10	2.5729e-12
7942.1500	1.4468e-10	2.6152e-12
7943.4000	1.4436e-10	2.5358e-12
7944.6500	1.4290e-10	2.5044e-12
7945.9000	1.3849e-10	2.4159e-12
7947.1500	1.3913e-10	2.4785e-12
7948.4000	1.4322e-10	2.5686e-12
7949.6500	1.4234e-10	2.5655e-12
7950.9000	1.4263e-10	2.5559e-12
7952.1500	1.4846e-10	2.5818e-12
7953.4000	1.5205e-10	2.6832e-12
7954.6500	1.5190e-10	2.6258e-12
7955.9000	1.4938e-10	2.5809e-12
7957.1500	1.4723e-10	2.6266e-12
7958.4000	1.4853e-10	2.6743e-12
7959.6500	1.4993e-10	2.5417e-12
7960.9000	1.4842e-10	2.5345e-12
7962.1500	1.4772e-10	2.5539e-12
7963.4000	1.4876e-10	2.6224e-12
7964.6500	1.5020e-10	2.6490e-12
7965.9000	1.5017e-10	2.5882e-12
7967.1500	1.5009e-10	2.6505e-12
7968.4000	1.5252e-10	2.6707e-12
7969.6500	1.5371e-10	2.7269e-12
7970.9000	1.5296e-10	2.6896e-12
7972.1500	1.5246e-10	2.7189e-12
7973.4000	1.5301e-10	2.5772e-12
7974.6500	1.5339e-10	2.7004e-12
7975.9000	1.5310e-10	2.7124e-12
7977.1500	1.5265e-10	2.7076e-12
7978.4000	1.5032e-10	2.6304e-12
7979.6500	1.4427e-10	2.5134e-12
7980.9000	1.4488e-10	2.5939e-12
7982.1500	1.5064e-10	2.6345e-12
7983.4000	1.5274e-10	2.7028e-12
7984.6500	1.5385e-10	2.7100e-12
7985.9000	1.5380e-10	2.7226e-12
7987.1500	1.5046e-10	2.5959e-12
7988.4000	1.4423e-10	2.5070e-12
7989.6500	1.4635e-10	2.6355e-12
7990.9000	1.5350e-10	2.7748e-12
7992.1500	1.5457e-10	2.6824e-12
7993.4000	1.5188e-10	2.6764e-12
7994.6500	1.4804e-10	2.6913e-12
7995.9000	1.4560e-10	2.5280e-12
7997.1500	1.4657e-10	2.5501e-12
7998.4000	1.4902e-10	2.6332e-12
7999.6500	1.4695e-10	2.5081e-12
8000.9000	1.4613e-10	2.5747e-12
8002.1500	1.5122e-10	2.7460e-12
8003.4000	1.5203e-10	2.6982e-12
8004.6500	1.5084e-10	2.7083e-12
8005.9000	1.5207e-10	2.7149e-12
8007.1500	1.5342e-10	2.7283e-12
8008.4000	1.5264e-10	2.6945e-12
8009.6500	1.5259e-10	2.7812e-12
8010.9000	1.5366e-10	2.7561e-12
8012.1500	1.5340e-10	2.6388e-12
8013.4000	1.5338e-10	2.6860e-12
8014.6500	1.5514e-10	2.7871e-12
8015.9000	1.5604e-10	2.7092e-12
8017.1500	1.5525e-10	2.8028e-12
8018.4000	1.5433e-10	2.8230e-12
8019.6500	1.5469e-10	2.7784e-12
8020.9000	1.5540e-10	2.7069e-12
8022.1500	1.5431e-10	2.6887e-12
8023.4000	1.5427e-10	2.7826e-12
8024.6500	1.5249e-10	2.7931e-12
8025.9000	1.4505e-10	2.5516e-12
8027.1500	1.3959e-10	2.4598e-12
8028.4000	1.3422e-10	2.3397e-12
8029.6500	1.3806e-10	2.3323e-12
8030.9000	1.5018e-10	2.7471e-12
8032.1500	1.5471e-10	2.8194e-12
8033.4000	1.5545e-10	2.7053e-12
8034.6500	1.5562e-10	2.7362e-12
8035.9000	1.5471e-10	2.8128e-12
8037.1500	1.5476e-10	2.7913e-12
8038.4000	1.5650e-10	2.7980e-12
8039.6500	1.5682e-10	2.8174e-12
8040.9000	1.5570e-10	2.7021e-12
8042.1500	1.5457e-10	2.7171e-12
8043.4000	1.5459e-10	2.6667e-12
8044.6500	1.5317e-10	2.6797e-12
8045.9000	1.5114e-10	2.7401e-12
8047.1500	1.4659e-10	2.5438e-12
8048.4000	1.4040e-10	2.4973e-12
8049.6500	1.4397e-10	2.5848e-12
8050.9000	1.5091e-10	2.8369e-12
8052.1500	1.5296e-10	2.7203e-12
8053.4000	1.5445e-10	2.6728e-12
8054.6500	1.5259e-10	2.6727e-12
8055.9000	1.5109e-10	2.6158e-12
8057.1500	1.5237e-10	2.7112e-12
8058.4000	1.5334e-10	2.7508e-12
8059.6500	1.5396e-10	2.7287e-12
8060.9000	1.5453e-10	2.7039e-12
8062.1500	1.5479e-10	2.7823e-12
8063.4000	1.5277e-10	2.7382e-12
8064.6500	1.5060e-10	2.7076e-12
8065.9000	1.5274e-10	2.7099e-12
8067.1500	1.5284e-10	2.7847e-12
8068.4000	1.4904e-10	2.6825e-12
8069.6500	1.4491e-10	2.5643e-12
8070.9000	1.4152e-10	2.4402e-12
8072.1500	1.4361e-10	2.6391e-12
8073.4000	1.4884e-10	2.8058e-12
8074.6500	1.5081e-10	2.7489e-12
8075.9000	1.4552e-10	2.6619e-12
8077.1500	1.4581e-10	2.5058e-12
8078.4000	1.5398e-10	2.7416e-12
8079.6500	1.5585e-10	2.8340e-12
8080.9000	1.5296e-10	2.8000e-12
8082.1500	1.4961e-10	2.6825e-12
8083.4000	1.5143e-10	2.7076e-12
8084.6500	1.5326e-10	2.8503e-12
8085.9000	1.4897e-10	2.7250e-12
8087.1500	1.4930e-10	2.7161e-12
8088.4000	1.5520e-10	2.7643e-12
8089.6500	1.5552e-10	2.8210e-12
8090.9000	1.5260e-10	2.7440e-12
8092.1500	1.5153e-10	2.7725e-12
8093.4000	1.4530e-10	2.6340e-12
8094.6500	1.3667e-10	2.4672e-12
8095.9000	1.4402e-10	2.5639e-12
8097.1500	1.5136e-10	2.8163e-12
8098.4000	1.4937e-10	2.7655e-12
8099.6500	1.4791e-10	2.6618e-12
8100.9000	1.4895e-10	2.6524e-12
8102.1500	1.5229e-10	2.8148e-12
8103.4000	1.5447e-10	2.8250e-12
8104.6500	1.5404e-10	2.8002e-12
8105.9000	1.5304e-10	2.8603e-12
8107.1500	1.5311e-10	2.8019e-12
8108.4000	1.5236e-10	2.8202e-12
8109.6500	1.5051e-10	2.7329e-12
8110.9000	1.5055e-10	2.6720e-12
8112.1500	1.5189e-10	2.7257e-12
8113.4000	1.5104e-10	2.6098e-12
8114.6500	1.5138e-10	2.7263e-12
8115.9000	1.5048e-10	2.7675e-12
8117.1500	1.3917e-10	2.4730e-12
8118.4000	1.3350e-10	2.4013e-12
8119.6500	1.4544e-10	2.7269e-12
8120.9000	1.5279e-10	2.8712e-12
8122.1500	1.5267e-10	2.7675e-12
8123.4000	1.5348e-10	2.8114e-12
8124.6500	1.5503e-10	2.8834e-12
8125.9000	1.5450e-10	2.8099e-12
8127.1500	1.5296e-10	2.7945e-12
8128.4000	1.5256e-10	2.7242e-12
8129.6500	1.5344e-10	2.7319e-12
8130.9000	1.5235e-10	2.7829e-12
8132.1500	1.4896e-10	2.7303e-12
8133.4000	1.4627e-10	2.5560e-12
8134.6500	1.4729e-10	2.5568e-12
8135.9000	1.5265e-10	2.7314e-12
8137.1500	1.5453e-10	2.7725e-12
8138.4000	1.5317e-10	2.7189e-12
8139.6500	1.5292e-10	2.8297e-12
8140.9000	1.5333e-10	2.7344e-12
8142.1500	1.5331e-10	2.6813e-12
8143.4000	1.5231e-10	2.7431e-12
8144.6500	1.4944e-10	2.7326e-12
8145.9000	1.4551e-10	2.6808e-12
8147.1500	1.4683e-10	2.6718e-12
8148.4000	1.5129e-10	2.7235e-12
8149.6500	1.5328e-10	2.8084e-12
8150.9000	1.5110e-10	2.7829e-12
8152.1500	1.5092e-10	2.7612e-12
8153.4000	1.5059e-10	2.6400e-12
8154.6500	1.5324e-10	2.6503e-12
8155.9000	1.5277e-10	2.8024e-12
8157.1500	1.5218e-10	2.7609e-12
8158.4000	1.5602e-10	2.8659e-12
8159.6500	1.5417e-10	2.8689e-12
8160.9000	1.4483e-10	2.7479e-12
8162.1500	1.3369e-10	2.3008e-12
8163.4000	1.3531e-10	2.3223e-12
8164.6500	1.5187e-10	2.6155e-12
8165.9000	1.5631e-10	2.7903e-12
8167.1500	1.5297e-10	2.7632e-12
8168.4000	1.5043e-10	2.7160e-12
8169.6500	1.5319e-10	2.5334e-12
8170.9000	1.5426e-10	2.7474e-12
8172.1500	1.5377e-10	2.8127e-12
8173.4000	1.5321e-10	2.7907e-12
8174.6500	1.5137e-10	2.7905e-12
8175.9000	1.4770e-10	2.7558e-12
8177.1500	1.5226e-10	2.5183e-12
8178.4000	1.5581e-10	2.6980e-12
8179.6500	1.5296e-10	2.7411e-12
8180.9000	1.5024e-10	2.7425e-12
8182.1500	1.5209e-10	2.7215e-12
8183.4000	1.4777e-10	2.7823e-12
8184.6500	1.3940e-10	2.6491e-12
8185.9000	1.4484e-10	2.4611e-12
8187.1500	1.4545e-10	2.7448e-12
8188.4000	1.4070e-10	2.5776e-12
8189.6500	1.4977e-10	2.6510e-12
8190.9000	1.5566e-10	2.8170e-12
8192.1500	1.5386e-10	2.8427e-12
8193.4000	1.5563e-10	2.7497e-12
8194.6500	1.4953e-10	2.7672e-12
8195.9000	1.3526e-10	2.5735e-12
8197.1500	1.3832e-10	2.3580e-12
8198.4000	1.4866e-10	2.7018e-12
8199.6500	1.4588e-10	2.6665e-12
8200.9000	1.4669e-10	2.6550e-12
8202.1500	1.4932e-10	2.7554e-12
8203.4000	1.4794e-10	2.7956e-12
8204.6500	1.4521e-10	2.7130e-12
8205.9000	1.4080e-10	2.6305e-12
8207.1500	1.4486e-10	2.6567e-12
8208.4000	1.4802e-10	2.7138e-12
8209.6500	1.4809e-10	2.7750e-12
8210.9000	1.5086e-10	2.7874e-12
8212.1500	1.5206e-10	2.7894e-12
8213.4000	1.4493e-10	2.7116e-12
8214.6500	1.4217e-10	2.6746e-12
8215.9000	1.4784e-10	2.6861e-12
8217.1500	1.5019e-10	2.7552e-12
8218.4000	1.5354e-10	2.8119e-12
8219.6500	1.5327e-10	2.7438e-12
8220.9000	1.4663e-10	2.6916e-12
8222.1500	1.4365e-10	2.7196e-12
8223.4000	1.4897e-10	2.7716e-12
8224.6500	1.4974e-10	2.7196e-12
8225.9000	1.4616e-10	2.5681e-12
8227.1500	1.4626e-10	2.5562e-12
8228.4000	1.5387e-10	2.6439e-12
8229.6500	1.5265e-10	2.4467e-12
8230.9000	1.5199e-10	2.6937e-12
8232.1500	1.4957e-10	2.6235e-12
8233.4000	1.4685e-10	2.7216e-12
8234.6500	1.4957e-10	2.8784e-12
8235.9000	1.5294e-10	2.9231e-12
8237.1500	1.5268e-10	2.8376e-12
8238.4000	1.5185e-10	2.8674e-12
8239.6500	1.4951e-10	2.7661e-12
8240.9000	1.4792e-10	2.7963e-12
8242.1500	1.4659e-10	2.7373e-12
8243.4000	1.4932e-10	2.7271e-12
8244.6500	1.5279e-10	2.9314e-12
8245.9000	1.5477e-10	2.9432e-12
8247.1500	1.5506e-10	2.9892e-12
8248.4000	1.5203e-10	2.8902e-12
8249.6500	1.5050e-10	2.8834e-12
8250.9000	1.5255e-10	2.9333e-12
8252.1500	1.5312e-10	2.8661e-12
8253.4000	1.4896e-10	2.8385e-12
8254.6500	1.4167e-10	2.5154e-12
8255.9000	1.4080e-10	2.6091e-12
8257.1500	1.4141e-10	2.7373e-12
8258.4000	1.4509e-10	2.8564e-12
8259.6500	1.5254e-10	2.9049e-12
8260.9000	1.5536e-10	3.0005e-12
8262.1500	1.5483e-10	2.9153e-12
8263.4000	1.5481e-10	2.8688e-12
8264.6500	1.5403e-10	2.8726e-12
8265.9000	1.5376e-10	2.8829e-12
8267.1500	1.5349e-10	2.9753e-12
8268.4000	1.5151e-10	2.8615e-12
8269.6500	1.5127e-10	2.8718e-12
8270.9000	1.5167e-10	2.9327e-12
8272.1500	1.5176e-10	2.9403e-12
8273.4000	1.4972e-10	2.6854e-12
8274.6500	1.5144e-10	2.6548e-12
8275.9000	1.5068e-10	2.6692e-12
8277.1500	1.4997e-10	2.8616e-12
8278.4000	1.5005e-10	2.8078e-12
8279.6500	1.5197e-10	2.9315e-12
8280.9000	1.5107e-10	2.7518e-12
8282.1500	1.5439e-10	2.8414e-12
8283.4000	1.5344e-10	2.8711e-12
8284.6500	1.5071e-10	2.7600e-12
8285.9000	1.4934e-10	2.7661e-12
8287.1500	1.4823e-10	2.7096e-12
8288.4000	1.5056e-10	2.8242e-12
8289.6500	1.5196e-10	2.9208e-12
8290.9000	1.5055e-10	2.8631e-12
8292.1500	1.4999e-10	2.9752e-12
8293.4000	1.4773e-10	2.7859e-12
8294.6500	1.4747e-10	2.5483e-12
8295.9000	1.5008e-10	2.8094e-12
8297.1500	1.5212e-10	2.9138e-12
8298.4000	1.5059e-10	2.8974e-12
8299.6500	1.4845e-10	2.6943e-12
8300.9000	1.5147e-10	2.7830e-12
8302.1500	1.5252e-10	2.8564e-12
8303.4000	1.4857e-10	2.8144e-12
8304.6500	1.4916e-10	2.6602e-12
8305.9000	1.4724e-10	2.8497e-12
8307.1500	1.3952e-10	2.8314e-12
8308.4000	1.3452e-10	2.4494e-12
8309.6500	1.3998e-10	2.6847e-12
8310.9000	1.4405e-10	2.8607e-12
8312.1500	1.4353e-10	2.6441e-12
8313.4000	1.4627e-10	2.7159e-12
8314.6500	1.4920e-10	2.8833e-12
8315.9000	1.5034e-10	2.8484e-12
8317.1500	1.4985e-10	2.7302e-12
8318.4000	1.5330e-10	2.9233e-12
8319.6500	1.5181e-10	2.8793e-12
8320.9000	1.4910e-10	2.6887e-12
8322.1500	1.4918e-10	2.8625e-12
8323.4000	1.5070e-10	2.9341e-12
8324.6500	1.5096e-10	2.9531e-12
8325.9000	1.5031e-10	2.8904e-12
8327.1500	1.4302e-10	2.9453e-12
8328.4000	1.3364e-10	2.6098e-12
8329.6500	1.4235e-10	2.5753e-12
8330.9000	1.5176e-10	3.0125e-12
8332.1500	1.4759e-10	2.9111e-12
8333.4000	1.4347e-10	2.8646e-12
8334.6500	1.4212e-10	2.7918e-12
8335.9000	1.4146e-10	2.7747e-12
8337.1500	1.4628e-10	2.6856e-12
8338.4000	1.4933e-10	2.9096e-12
8339.6500	1.4661e-10	2.8677e-12
8340.9000	1.4629e-10	2.8694e-12
8342.1500	1.5007e-10	2.8194e-12
8343.4000	1.4980e-10	2.9615e-12
8344.6500	1.4883e-10	2.8664e-12
8345.9000	1.4847e-10	2.8299e-12
8347.1500	1.4399e-10	2.7750e-12
8348.4000	1.4232e-10	2.7380e-12
8349.6500	1.3998e-10	2.8164e-12
8350.9000	1.4128e-10	2.8818e-12
8352.1500	1.4927e-10	2.8193e-12
8353.4000	1.4764e-10	2.9146e-12
8354.6500	1.4245e-10	2.8178e-12
8355.9000	1.4623e-10	2.8918e-12
8357.1500	1.5147e-10	2.9579e-12
8358.4000	1.5087e-10	2.9236e-12
8359.6500	1.4877e-10	2.8752e-12
8360.9000	1.4843e-10	2.8612e-12
8362.1500	1.4794e-10	2.8149e-12
8363.4000	1.4553e-10	2.8773e-12
8364.6500	1.3671e-10	2.6397e-12
8365.9000	1.3110e-10	2.5774e-12
8367.1500	1.4032e-10	2.8170e-12
8368.4000	1.5033e-10	2.9979e-12
8369.6500	1.5315e-10	3.0643e-12
8370.9000	1.5021e-10	2.9270e-12
8372.1500	1.4860e-10	2.9529e-12
8373.4000	1.4963e-10	2.9335e-12
8374.6500	1.4961e-10	2.9175e-12
8375.9000	1.5060e-10	2.9520e-12
8377.1500	1.4987e-10	3.0238e-12
8378.4000	1.3994e-10	2.6927e-12
8379.6500	1.3705e-10	2.5980e-12
8380.9000	1.4823e-10	3.0648e-12
8382.1500	1.4786e-10	2.9638e-12
8383.4000	1.2774e-10	2.2634e-12
8384.6500	1.2564e-10	2.3247e-12
8385.9000	1.4426e-10	3.1405e-12
8387.1500	1.4541e-10	2.8820e-12
8388.4000	1.3358e-10	2.4876e-12
8389.6500	1.2997e-10	2.5879e-12
8390.9000	1.3848e-10	2.9503e-12
8392.1500	1.4731e-10	2.9933e-12
8393.4000	1.5237e-10	3.0602e-12
8394.6500	1.5343e-10	3.0536e-12
8395.9000	1.5147e-10	3.0130e-12
8397.1500	1.4429e-10	2.8057e-12
8398.4000	1.3804e-10	2.6588e-12
8399.6500	1.4554e-10	2.9590e-12
8400.9000	1.5206e-10	3.1686e-12
8402.1500	1.4844e-10	2.9464e-12
8403.4000	1.4581e-10	2.8661e-12
8404.6500	1.4969e-10	3.0065e-12
8405.9000	1.5199e-10	3.0992e-12
8407.1500	1.5229e-10	3.0066e-12
8408.4000	1.5320e-10	3.0225e-12
8409.6500	1.5352e-10	2.9377e-12
8410.9000	1.5360e-10	3.0988e-12
8412.1500	1.4842e-10	3.0825e-12
8413.4000	1.3687e-10	2.7092e-12
8414.6500	1.3725e-10	2.6833e-12
8415.9000	1.4744e-10	3.0427e-12
8417.1500	1.4900e-10	3.1137e-12
8418.4000	1.4402e-10	2.8743e-12
8419.6500	1.4516e-10	2.8001e-12
8420.9000	1.4938e-10	2.9910e-12
8422.1500	1.5097e-10	3.0078e-12
8423.4000	1.4870e-10	2.9945e-12
8424.6500	1.4327e-10	2.9129e-12
8425.9000	1.3999e-10	2.8060e-12
8427.1500	1.3239e-10	2.6703e-12
8428.4000	1.3322e-10	2.5822e-12
8429.6500	1.4781e-10	2.9219e-12
8430.9000	1.5388e-10	3.1279e-12
8432.1500	1.5373e-10	3.0864e-12
8433.4000	1.5271e-10	3.1157e-12
8434.6500	1.4504e-10	3.0849e-12
8435.9000	1.2247e-10	2.6344e-12
8437.1500	1.1709e-10	2.2238e-12
8438.4000	1.3839e-10	2.6141e-12
8439.6500	1.4338e-10	3.0306e-12
8440.9000	1.4060e-10	2.8370e-12
8442.1500	1.4622e-10	2.9637e-12
8443.4000	1.4811e-10	3.1127e-12
8444.6500	1.4665e-10	3.0319e-12
8445.9000	1.4781e-10	3.0716e-12
8447.1500	1.4690e-10	2.9537e-12
8448.4000	1.4419e-10	2.9258e-12
8449.6500	1.4570e-10	3.0002e-12
8450.9000	1.4471e-10	3.0419e-12
8452.1500	1.4124e-10	2.9225e-12
8453.4000	1.4416e-10	2.9115e-12
8454.6500	1.4693e-10	2.8891e-12
8455.9000	1.4645e-10	2.9541e-12
8457.1500	1.4435e-10	3.0166e-12
8458.4000	1.4203e-10	2.8694e-12
8459.6500	1.4471e-10	2.9849e-12
8460.9000	1.4860e-10	3.0387e-12
8462.1500	1.4997e-10	3.1361e-12
8463.4000	1.5050e-10	3.0049e-12
8464.6500	1.4834e-10	2.9852e-12
8465.9000	1.4455e-10	2.8488e-12
8467.1500	1.4181e-10	2.8107e-12
8468.4000	1.3544e-10	2.7324e-12
8469.6500	1.2969e-10	2.6176e-12
8470.9000	1.3800e-10	2.8504e-12
8472.1500	1.4601e-10	2.9303e-12
8473.4000	1.4599e-10	2.8811e-12
8474.6500	1.4736e-10	3.0190e-12
8475.9000	1.4942e-10	3.1015e-12
8477.1500	1.4949e-10	3.0075e-12
8478.4000	1.4890e-10	3.0120e-12
8479.6500	1.4922e-10	3.0782e-12
8480.9000	1.4877e-10	3.0411e-12
8482.1500	1.4694e-10	2.8668e-12
8483.4000	1.4478e-10	2.9862e-12
8484.6500	1.4482e-10	2.9885e-12
8485.9000	1.4777e-10	3.0912e-12
8487.1500	1.4967e-10	3.0435e-12
8488.4000	1.4941e-10	3.0232e-12
8489.6500	1.4866e-10	3.0201e-12
8490.9000	1.4957e-10	3.0803e-12
8492.1500	1.4979e-10	3.1705e-12
8493.4000	1.4837e-10	3.0996e-12
8494.6500	1.4459e-10	2.9368e-12
8495.9000	1.3821e-10	2.8773e-12
8497.1500	1.2661e-10	2.7293e-12
8498.4000	1.0040e-10	2.0253e-12
8499.6500	8.6616e-11	1.5881e-12
8500.9000	1.1172e-10	2.4000e-12
8502.1500	1.3587e-10	2.9477e-12
8503.4000	1.4150e-10	2.9530e-12
8504.6500	1.4436e-10	3.0128e-12
8505.9000	1.4614e-10	3.0687e-12
8507.1500	1.4673e-10	3.0964e-12
8508.4000	1.4829e-10	3.1578e-12
8509.6500	1.4928e-10	3.1070e-12
8510.9000	1.4904e-10	3.1177e-12
8512.1500	1.4840e-10	3.0994e-12
8513.4000	1.4687e-10	3.1164e-12
8514.6500	1.3839e-10	2.9207e-12
8515.9000	1.2980e-10	2.6735e-12
8517.1500	1.3550e-10	2.7913e-12
8518.4000	1.3820e-10	2.9799e-12
8519.6500	1.3385e-10	2.8284e-12
8520.9000	1.4041e-10	2.9541e-12
8522.1500	1.4717e-10	3.1006e-12
8523.4000	1.4751e-10	3.0721e-12
8524.6500	1.4757e-10	3.1077e-12
8525.9000	1.4676e-10	3.0579e-12
8527.1500	1.4408e-10	3.0427e-12
8528.4000	1.4318e-10	2.9912e-12
8529.6500	1.4531e-10	2.9958e-12
8530.9000	1.4546e-10	3.0493e-12
8532.1500	1.4312e-10	3.0423e-12
8533.4000	1.4265e-10	3.0909e-12
8534.6500	1.4351e-10	3.0345e-12
8535.9000	1.4180e-10	3.0755e-12
8537.1500	1.3801e-10	2.9352e-12
8538.4000	1.3172e-10	2.7614e-12
8539.6500	1.2090e-10	2.5926e-12
8540.9000	1.0418e-10	2.2480e-12
8542.1500	7.7620e-11	1.7072e-12
8543.4000	5.6605e-11	1.2484e-12
8544.6500	7.0573e-11	1.5797e-12
8545.9000	1.0116e-10	2.2135e-12
8547.1500	1.2049e-10	2.6525e-12
8548.4000	1.2721e-10	2.7029e-12
8549.6500	1.2913e-10	2.8421e-12
8550.9000	1.3498e-10	2.8725e-12
8552.1500	1.4077e-10	2.9551e-12
8553.4000	1.4494e-10	3.1518e-12
8554.6500	1.4717e-10	3.0446e-12
8555.9000	1.4610e-10	3.1995e-12
8557.1500	1.4405e-10	3.0072e-12
8558.4000	1.4504e-10	3.1190e-12
8559.6500	1.4746e-10	3.1332e-12
8560.9000	1.4775e-10	3.1823e-12
8562.1500	1.4734e-10	3.1348e-12
8563.4000	1.4758e-10	3.1203e-12
8564.6500	1.4860e-10	3.1429e-12
8565.9000	1.4797e-10	3.0960e-12
8567.1500	1.4736e-10	3.0144e-12
8568.4000	1.4873e-10	3.0518e-12
8569.6500	1.4817e-10	3.1296e-12
8570.9000	1.4616e-10	2.9952e-12
8572.1500	1.4657e-10	3.0477e-12
8573.4000	1.4802e-10	3.1098e-12
8574.6500	1.4779e-10	3.1602e-12
8575.9000	1.4484e-10	2.9876e-12
8577.1500	1.4533e-10	3.0397e-12
8578.4000	1.4839e-10	3.1773e-12
8579.6500	1.4813e-10	2.9327e-12
8580.9000	1.4898e-10	3.1582e-12
8582.1500	1.4820e-10	3.2369e-12
8583.4000	1.4260e-10	2.9664e-12
8584.6500	1.4322e-10	2.9332e-12
8585.9000	1.4851e-10	3.1082e-12
8587.1500	1.5013e-10	3.1459e-12
8588.4000	1.5030e-10	3.1384e-12
8589.6500	1.5012e-10	3.2108e-12
8590.9000	1.5013e-10	3.1505e-12
8592.1500	1.4985e-10	3.1196e-12
8593.4000	1.4849e-10	3.1345e-12
8594.6500	1.4825e-10	3.2072e-12
8595.9000	1.4943e-10	3.2501e-12
8597.1500	1.4875e-10	3.1073e-12
8598.4000	1.4669e-10	3.1878e-12
8599.6500	1.4413e-10	3.1147e-12
8600.9000	1.4580e-10	3.1311e-12
8602.1500	1.4883e-10	3.2081e-12
8603.4000	1.4960e-10	3.2379e-12
8604.6500	1.5005e-10	3.2087e-12
8605.9000	1.5070e-10	3.3301e-12
8607.1500	1.5044e-10	3.1993e-12
8608.4000	1.5025e-10	3.1446e-12
8609.6500	1.5062e-10	3.2509e-12
8610.9000	1.4940e-10	3.2331e-12
8612.1500	1.4388e-10	3.1229e-12
8613.4000	1.4035e-10	2.9564e-12
8614.6500	1.4468e-10	3.1437e-12
8615.9000	1.4901e-10	3.2638e-12
8617.1500	1.4939e-10	3.1804e-12
8618.4000	1.4884e-10	3.1521e-12
8619.6500	1.4879e-10	3.1503e-12
8620.9000	1.4967e-10	3.1879e-12
8622.1500	1.4719e-10	3.1388e-12
8623.4000	1.4400e-10	3.1040e-12
8624.6500	1.4734e-10	3.1024e-12
8625.9000	1.5135e-10	3.2495e-12
8627.1500	1.5233e-10	3.3159e-12
8628.4000	1.5217e-10	3.2715e-12
8629.6500	1.5180e-10	3.1864e-12
8630.9000	1.5179e-10	3.2036e-12
8632.1500	1.5151e-10	3.3058e-12
8633.4000	1.5031e-10	3.2769e-12
8634.6500	1.4917e-10	3.2732e-12
8635.9000	1.4934e-10	3.1655e-12
8637.1500	1.4972e-10	3.2559e-12
8638.4000	1.5014e-10	3.2598e-12
8639.6500	1.5155e-10	3.2646e-12
8640.9000	1.5216e-10	3.2624e-12
8642.1500	1.5131e-10	3.2767e-12
8643.4000	1.4947e-10	3.2020e-12
8644.6500	1.4906e-10	3.2599e-12
8645.9000	1.5049e-10	3.3362e-12
8647.1500	1.5109e-10	3.2658e-12
8648.4000	1.4952e-10	3.3094e-12
8649.6500	1.4705e-10	3.2218e-12
8650.9000	1.4726e-10	3.2898e-12
8652.1500	1.4859e-10	3.3567e-12
8653.4000	1.4810e-10	3.2685e-12
8654.6500	1.4668e-10	3.1644e-12
8655.9000	1.4520e-10	3.1419e-12
8657.1500	1.4424e-10	3.1187e-12
8658.4000	1.4125e-10	3.0636e-12
8659.6500	1.3446e-10	2.8383e-12
8660.9000	1.1979e-10	2.5583e-12
8662.1500	9.0405e-11	1.9208e-12
8663.4000	6.3434e-11	1.1884e-12
8664.6500	7.6641e-11	1.7576e-12
8665.9000	1.1048e-10	2.7121e-12
8667.1500	1.3028e-10	3.0240e-12
8668.4000	1.3805e-10	3.0887e-12
8669.6500	1.4237e-10	3.2062e-12
8670.9000	1.4595e-10	3.2644e-12
8672.1500	1.4727e-10	3.1993e-12
8673.4000	1.4746e-10	3.2825e-12
8674.6500	1.4441e-10	3.1666e-12
8675.9000	1.3219e-10	2.8634e-12
8677.1500	1.3164e-10	2.7845e-12
8678.4000	1.4551e-10	3.2774e-12
8679.6500	1.4863e-10	3.3229e-12
8680.9000	1.4634e-10	3.0537e-12
8682.1500	1.4694e-10	3.2058e-12
8683.4000	1.4325e-10	3.1297e-12
8684.6500	1.3874e-10	2.9768e-12
8685.9000	1.4471e-10	3.1119e-12
8687.1500	1.4994e-10	3.4153e-12
8688.4000	1.4392e-10	3.2035e-12
8689.6500	1.2907e-10	2.6390e-12
8690.9000	1.3021e-10	2.7095e-12
8692.1500	1.4314e-10	3.3508e-12
8693.4000	1.4217e-10	3.1213e-12
8694.6500	1.4408e-10	3.1055e-12
8695.9000	1.5047e-10	3.4333e-12
8697.1500	1.5180e-10	3.2763e-12
8698.4000	1.5118e-10	3.4060e-12
8699.6500	1.4710e-10	3.2859e-12
8700.9000	1.4497e-10	3.1985e-12
8702.1500	1.4790e-10	3.2721e-12
8703.4000	1.4910e-10	3.2155e-12
8704.6500	1.4925e-10	3.2576e-12
8705.9000	1.5112e-10	3.2282e-12
8707.1500	1.5203e-10	3.4164e-12
8708.4000	1.5100e-10	3.3564e-12
8709.6500	1.5045e-10	3.3869e-12
8710.9000	1.4808e-10	3.3055e-12
8712.1500	1.4617e-10	3.2929e-12
8713.4000	1.4552e-10	3.2967e-12
8714.6500	1.4430e-10	3.1669e-12
